name,depth,parent,part_file,config,part_path,mass,volume,density,com_x,com_y,com_z,Ixx,Iyy,Izz,Ixy,Ixz,Iyz,bbox_xmin,bbox_ymin,bbox_zmin,bbox_xmax,bbox_ymax,bbox_zmax,tx,ty,tz,R00,R01,R02,R10,R11,R12,R20,R21,R22
R6Base Assembly-1/R6Rail_Block_Risers-3,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.013471533014477998,1.3471533014477997e-05,1000.0,-0.029999999999990267,-0.03510000000008906,-0.20200000000000162,7.776046256585501e-07,2.6565718489701992e-06,2.4682120773649166e-06,-5.177179425281144e-24,-4.1967052218148236e-22,8.93355061557267e-25,-0.05249999999999026,-0.043200000000089056,-0.21200000000000163,-0.007499999999990268,-0.02700000000008906,-0.1920000000000016,-0.029999999999990257,-0.043200000000089056,-0.20200000000000162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-2,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.013471533014477998,1.3471533014477997e-05,1000.0,-0.029999999999990267,-0.03510000000008906,0.09999999999999831,7.776046256585501e-07,2.6565718489701992e-06,2.4682120773649166e-06,-5.177179425281144e-24,-4.1967052218148236e-22,8.93355061557267e-25,-0.05249999999999026,-0.043200000000089056,0.0899999999999983,-0.007499999999990268,-0.02700000000008906,0.10999999999999832,-0.029999999999990257,-0.043200000000089056,0.09999999999999831,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-8,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.013471533014477998,1.3471533014477997e-05,1000.0,0.029999999999941063,-0.0350999999998689,-0.5039999999999956,7.776046256585501e-07,2.6565718489701992e-06,2.4682120773649166e-06,-5.177179425281144e-24,-4.1967052218148236e-22,8.93355061557267e-25,0.007499999999941064,-0.0431999999998689,-0.5139999999999956,0.052499999999941066,-0.026999999999868903,-0.49399999999999555,0.029999999999941074,-0.0431999999998689,-0.5039999999999956,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-6,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.013471533014477998,1.3471533014477997e-05,1000.0,0.029999999999941063,-0.0350999999998689,0.10000000000000431,7.776046256585501e-07,2.6565718489701992e-06,2.4682120773649166e-06,-5.177179425281144e-24,-4.1967052218148236e-22,8.93355061557267e-25,0.007499999999941064,-0.0431999999998689,0.0900000000000043,0.052499999999941066,-0.026999999999868903,0.11000000000000432,0.029999999999941074,-0.0431999999998689,0.10000000000000431,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-7,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.013471533014477998,1.3471533014477997e-05,1000.0,0.029999999999941063,-0.0350999999998689,-0.20199999999999563,7.776046256585501e-07,2.6565718489701992e-06,2.4682120773649166e-06,-5.177179425281144e-24,-4.1967052218148236e-22,8.93355061557267e-25,0.007499999999941064,-0.0431999999998689,-0.21199999999999564,0.052499999999941066,-0.026999999999868903,-0.19199999999999562,0.029999999999941074,-0.0431999999998689,-0.20199999999999563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6BASE_EXTRUSION2-2,1,R6Base Assembly-1,R6BASE_EXTRUSION2.SLDPRT,5537T036,C:\Users\anshm\Downloads\Major Assembly\R6BASE_EXTRUSION2.SLDPRT,0.8383716399657105,0.0008383716399657105,1000.0,0.029999999999987707,-0.05819999999996506,-1.763489761857582e-16,0.1623423919955413,0.16256434571272926,0.00037642936410317357,-7.615055766869445e-19,1.1016883824701085e-15,-1.132425443331098e-15,-1.7947449082456046e-14,-0.07319999999997033,-0.7620000000000011,0.05999999999999307,-0.04319999999995979,0.7619999999999998,0.029999999999987703,-0.05819999999996506,-6.661338147750939e-16,3.4914813388431334e-15,1.0,-6.982962677686291e-15,-1.0,3.4914813388431823e-15,6.982962677686242e-15,6.982962677686267e-15,6.982962677686267e-15,1.0
R6Base Assembly-1/R6BASE_EXTRUSION2-1,1,R6Base Assembly-1,R6BASE_EXTRUSION2.SLDPRT,5537T036,C:\Users\anshm\Downloads\Major Assembly\R6BASE_EXTRUSION2.SLDPRT,0.8383716399657105,0.0008383716399657105,1000.0,-0.029999999999987145,-0.05819999999998571,-6.204381860358208e-16,0.1623423919955413,0.16256434571272926,0.00037642936410317357,-7.615055766869445e-19,1.1016883824701085e-15,-1.132425443331098e-15,-0.059999999999992795,-0.07319999999999098,-0.7620000000000016,1.8225004838612335e-14,-0.04319999999998044,0.7619999999999993,-0.029999999999987148,-0.05819999999998571,-1.1102230246251565e-15,3.4914813388431334e-15,1.0,-6.982962677686291e-15,-1.0,3.4914813388431823e-15,6.982962677686242e-15,6.982962677686267e-15,6.982962677686267e-15,1.0
R6Base Assembly-1/R6Linear Rails-1,1,R6Base Assembly-1,R6Linear Rails.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Linear Rails.SLDPRT,2.2127680396180054,0.0008195437183770391,2699.9999999999995,-0.02999999999997638,-0.011101767141033631,-6.762018079908838e-05,0.26581210391144755,0.26568727212298576,0.00043882577796771846,-4.362825117313643e-20,3.7410261314817323e-19,2.0047477703517083e-06,-0.05249999999997637,-0.026999999999995247,-0.6000000000000001,-0.007499999999976376,0.010000000000004772,0.5999999999999999,-0.02999999999997638,4.773959005888173e-15,0.5999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-1,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.013471533014477998,1.3471533014477997e-05,1000.0,-0.029999999999985604,-0.03509999999999569,0.40200000000000347,7.776046256585501e-07,2.6565718489701992e-06,2.4682120773649166e-06,-5.177179425281144e-24,-4.1967052218148236e-22,8.93355061557267e-25,-0.0524999999999856,-0.043199999999995686,0.39200000000000346,-0.007499999999985605,-0.02699999999999569,0.4120000000000035,-0.029999999999985594,-0.043199999999995686,0.40200000000000347,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-5,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.013471533014477998,1.3471533014477997e-05,1000.0,0.030000000000023553,-0.03509999999999602,0.40200000000000036,7.776046256585501e-07,2.6565718489701992e-06,2.4682120773649166e-06,-5.177179425281144e-24,-4.1967052218148236e-22,8.93355061557267e-25,0.007500000000023554,-0.04319999999999602,0.39200000000000035,0.052500000000023556,-0.026999999999996024,0.41200000000000037,0.030000000000023563,-0.04319999999999602,0.40200000000000036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3LM20OP-1-2,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3LM20OP-1.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3LM20OP-1.SLDPRT,0.005455158751580995,5.455158751580995e-06,1000.0,-0.03000074015004627,0.0028914201174148634,0.06407391891792988,1.2633376698212992e-06,1.5161051265704216e-06,1.2073879470607904e-06,6.563686018096221e-11,3.785405228920948e-18,7.886007801381902e-18,-0.045999999999976386,-0.01389800339912671,0.04304009642285157,-0.013999999999976372,0.016000000000004216,0.08510774452182655,-0.02999999999997638,4.206270748374763e-15,0.04307391891802019,-1.0,-5.655198531683931e-16,-6.938893903907228e-18,5.655198531684856e-16,-1.0,-4.163336342344258e-17,-6.938893903907228e-18,-4.163336342344337e-17,1.0
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3LM20OP-2-2,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3LM20OP-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3LM20OP-2.SLDPRT,0.010086279949928558,1.0086279949928558e-05,1000.0,-0.02999648570403209,0.0023453541553391678,0.0641015068257988,2.1127079513206315e-06,1.959467781081811e-06,1.484287215420313e-06,1.341847806970629e-07,-1.8512638941665085e-11,1.3383196188086544e-12,-0.04953416327409378,-0.0195341632741132,0.04407391891802019,-0.010465836725858959,0.019534163274121618,0.0840739189180202,-0.037149999999976216,-0.012384163274113354,0.0640739189180202,-2.1570415377137042e-32,-0.8660254037844449,0.4999999999999891,-7.765349535769335e-31,0.49999999999998906,0.8660254037844449,-1.0000000000000002,1.4807423316772526e-17,6.728057293727455e-17
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3SBR20-2-1,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3SBR20-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-2.SLDPRT,0.002813293830309833,3.6067869619356837e-07,7800.0,-0.02992518555946386,0.002520342001206613,0.0858239189180202,2.701200442361013e-07,3.789775233304008e-07,6.480425823801358e-07,3.2342015238293892e-09,-3.646994384669601e-24,-1.1080627564483923e-23,-0.04740570355441786,-0.014423863433064378,0.0850739189180202,-0.012503074942263277,0.017496925057717307,0.0865739189180202,-0.02999999999997638,4.204536024898786e-15,0.0850739189180202,0.9995597138532558,0.029671171894573644,-6.9388939039072276e-18,-0.029671171894573644,0.9995597138532558,-4.1633363423442575e-17,5.700528122361391e-18,4.18209179440667e-17,0.9999999999999999
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3SBR20-1-1,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3SBR20-1.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-1.SLDPRT,0.1197235911573797,4.434207079902952e-05,2700.0,-0.02999999995803186,0.006779262808185863,0.06407391891802021,4.264383446285319e-05,5.62700872248e-05,5.044458179326592e-05,-1.0028926409957697e-13,1.2957447325947606e-12,-2.304592312384836e-21,-0.05399999999997639,-0.015999999999995813,0.039073918918020194,-0.0059999999999763715,0.02310000000000423,0.08907391891802019,-0.02999999999997639,-0.015999999999995795,0.0390739189180202,-1.0,-5.655198531683931e-16,-6.938893903907228e-18,5.655198531684856e-16,-1.0,-4.163336342344258e-17,-6.938893903907228e-18,-4.163336342344337e-17,1.0
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3SBR20-2-2,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3SBR20-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-2.SLDPRT,0.002813293830309833,3.6067869619356837e-07,7800.0,-0.030113919960805837,0.002518877378134944,0.04232391891802019,2.702466377061943e-07,3.788509298603077e-07,6.48042582380136e-07,-4.921857333791762e-09,-3.989838734369737e-24,-1.1229485172828354e-23,-0.0477507055032992,-0.014679429698596137,0.04157391891802019,-0.012388197494635177,0.01775070550332702,0.04307391891802019,-0.02999999999997638,4.206270748374763e-15,0.04157391891802019,0.9989788489477296,-0.045180298306553575,-6.938893903907228e-18,0.045180298306553575,0.9989788489477296,-4.163336342344258e-17,8.812816024072012e-18,4.127734817407791e-17,1.0
R6Base Assembly-1/R6Linear Rails-2,1,R6Base Assembly-1,R6Linear Rails.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Linear Rails.SLDPRT,2.2127680396180054,0.0008195437183770391,2699.9999999999995,0.030000000000024007,-0.01110176714104873,-6.762018079886634e-05,0.26581210391144755,0.26568727212298576,0.00043882577796771846,-4.362825117313643e-20,3.7410261314817323e-19,2.0047477703517083e-06,0.007500000000024012,-0.027000000000010346,-0.5999999999999999,0.052500000000024014,0.009999999999989673,0.6000000000000001,0.030000000000024007,-1.0325074129013956e-14,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Linear_Bearings-2/R6R4R3LM20OP-1-2,2,R6Base Assembly-1/R6Linear_Bearings-2,R6R4R3LM20OP-1.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3LM20OP-1.SLDPRT,0.005455158751580995,5.455158751580995e-06,1000.0,0.029999259849954007,0.002891420117400433,0.06407391891792988,1.2633376698212997e-06,1.5161051265704224e-06,1.2073879470607904e-06,6.563686018066495e-11,3.7854052289209395e-18,7.886007801381908e-18,0.014000000000023886,-0.013898003399141145,0.04304009642285157,0.04600000000002391,0.01599999999998979,0.08510774452182655,0.0300000000000239,-1.0224460167407301e-14,0.04307391891802019,-1.0000000000000002,6.106226635438202e-16,-6.938893903907228e-18,-6.10622663543852e-16,-1.0000000000000002,-4.163336342344337e-17,-6.938893903907228e-18,-4.163336342344337e-17,1.0
R6Base Assembly-1/R6Linear_Bearings-2/R6R4R3LM20OP-2-2,2,R6Base Assembly-1/R6Linear_Bearings-2,R6R4R3LM20OP-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3LM20OP-2.SLDPRT,0.010086279949928558,1.0086279949928558e-05,1000.0,0.030003514295968182,0.002345354155324735,0.0641015068257988,2.112707951320631e-06,1.9594677810818115e-06,1.4842872154203122e-06,1.3418478069706304e-07,-1.8512638941717876e-11,1.3383196186771587e-12,0.010465836725906497,-0.01953416327412763,0.04407391891802019,0.04953416327414131,0.01953416327410718,0.0840739189180202,0.022850000000024073,-0.012384163274127797,0.0640739189180202,2.542227526591151e-32,-0.8660254037844456,0.499999999999988,-6.1629758220391534e-33,0.499999999999988,0.8660254037844456,-1.0,-3.0814879110195774e-32,7.373844008160216e-33
R6Base Assembly-1/R6Linear_Bearings-2/R6R4R3SBR20-2-1,2,R6Base Assembly-1/R6Linear_Bearings-2,R6R4R3SBR20-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-2.SLDPRT,0.002813293830309833,3.6067869619356837e-07,7800.0,0.030074814440536418,0.0025203420011921827,0.0858239189180202,2.701200442361014e-07,3.7897752333040096e-07,6.480425823801358e-07,3.234201523829261e-09,-3.646994384669619e-24,-1.1080627564484428e-23,0.01259429644558243,-0.01442386343307879,0.0850739189180202,0.047496925057736984,0.01749692505770286,0.0865739189180202,0.0300000000000239,-1.0226194890883278e-14,0.0850739189180202,0.999559713853256,0.029671171894572475,-6.9388939039072276e-18,-0.029671171894572475,0.999559713853256,-4.1633363423443364e-17,5.700528122361391e-18,4.18209179440667e-17,0.9999999999999999
R6Base Assembly-1/R6Linear_Bearings-2/R6R4R3SBR20-1-1,2,R6Base Assembly-1/R6Linear_Bearings-2,R6R4R3SBR20-1.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-1.SLDPRT,0.1197235911573797,4.434207079902952e-05,2700.0,0.03000000004196841,0.00677926280817143,0.06407391891802021,4.2643834462853205e-05,5.627008722480003e-05,5.044458179326592e-05,-1.0028928012599223e-13,1.2957447325947608e-12,-2.3045907884044043e-21,0.006000000000023879,-0.01600000000001025,0.039073918918020194,0.05400000000002392,0.023099999999989802,0.08907391891802019,0.03000000000002391,-0.01600000000001023,0.0390739189180202,-1.0000000000000002,6.106226635438202e-16,-6.938893903907228e-18,-6.10622663543852e-16,-1.0000000000000002,-4.163336342344337e-17,-6.938893903907228e-18,-4.163336342344337e-17,1.0
R6Base Assembly-1/R6Linear_Bearings-2/R6R4R3SBR20-2-2,2,R6Base Assembly-1/R6Linear_Bearings-2,R6R4R3SBR20-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-2.SLDPRT,0.002813293830309833,3.6067869619356837e-07,7800.0,0.02988608003919444,0.0025188773781205137,0.04232391891802019,2.7024663770619445e-07,3.7885092986030793e-07,6.48042582380136e-07,-4.921857333791891e-09,-3.9898387343697544e-24,-1.1229485172828865e-23,0.01224929449670106,-0.014679429698610587,0.04157391891802019,0.04761180250536512,0.017750705503312612,0.04307391891802019,0.0300000000000239,-1.0224460167407301e-14,0.04157391891802019,0.9989788489477298,-0.045180298306554754,-6.938893903907228e-18,0.045180298306554754,0.9989788489477298,-4.163336342344337e-17,8.812816024072012e-18,4.127734817407791e-17,1.0
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/Button (1).step-2,2,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1,Button (1).step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\Button (1).step.SLDPRT,1.0012490637946927e-05,1.0012490637946927e-08,1000.0,0.0364450004737938,0.03366183492293747,0.05850491891762858,6.501303178839634e-12,1.2217307938507939e-11,9.186166961250608e-12,-2.9104200012554962e-18,1.3504733698599502e-23,1.9353270705031072e-25,0.0342936199986939,0.033000000000000695,0.05725491891761771,0.03859637999870655,0.03470000000000088,0.059754918917639364,0.0470013999540767,0.03199999998509916,0.051355577603162256,-5.029526624968158e-12,3.959491365800047e-14,1.0,-6.899695950825058e-15,1.0,-3.9594913658035175e-14,-1.0,-6.899695951024203e-15,-5.029526624968158e-12
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/Shield.step-1,2,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1,Shield.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\Shield.step.SLDPRT,4.2530714598097886e-05,4.2530714598097885e-08,1000.0,0.03199999999865707,0.03450971584821742,0.05110795253433882,5.583523919019135e-10,1.2812311799034368e-09,7.533877079553435e-10,1.910145854377725e-23,9.81330111160993e-22,-1.897432662827282e-12,0.025699999998611788,0.03230000000000063,0.04578400337193986,0.038299999998702046,0.035000000000001204,0.05638386817242505,0.0381113999540767,0.03199999998509952,0.05135557760320697,-5.029526624968158e-12,3.959491365800047e-14,1.0,-6.899695950825058e-15,1.0,-3.9594913658035175e-14,-1.0,-6.899695951024203e-15,-5.029526624968158e-12
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/U.FL Connector v1.step-1,2,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1,U.FL Connector v1.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\U.FL Connector v1.step.SLDPRT,3.5321028264265958e-06,3.5321028264265957e-09,1000.0,0.03201245280459753,0.03336359319873168,0.058394073405206255,2.1535546955072466e-12,3.6351344734815883e-12,2.2998586955070254e-12,-1.6303076046631378e-15,1.0966325058605029e-14,1.6303076047287274e-15,0.030509938721497612,0.03300000000000074,0.05709658748829209,0.03350993872151074,0.03430000000000087,0.059696587488307196,0.03200993872150415,0.033000000000000806,0.05839658748829965,1.0,3.959491365800047e-14,5.029526624968158e-12,-3.9594913658035175e-14,1.0,6.899695950825058e-15,-5.029526624968158e-12,-6.899695951024203e-15,1.0
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/Button (1).step-1,2,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1,Button (1).step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\Button (1).step.SLDPRT,1.0012490637946927e-05,1.0012490637946927e-08,1000.0,0.027555000473793795,0.033661834922937825,0.058504918917673294,6.501303178839634e-12,1.2217307938507939e-11,9.186166961250608e-12,-2.9104200012554962e-18,1.3504733698599502e-23,1.9353270705031072e-25,0.025403619998693908,0.03300000000000105,0.05725491891766243,0.029706379998706546,0.03470000000000124,0.05975491891768408,0.0381113999540767,0.03199999998509952,0.05135557760320697,-5.029526624968158e-12,3.959491365800047e-14,1.0,-6.899695950825058e-15,1.0,-3.9594913658035175e-14,-1.0,-6.899695951024203e-15,-5.029526624968158e-12
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1/BOSS-EXTRUDE14_3_.step-1,4,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1,BOSS-EXTRUDE14_3_.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\BOSS-EXTRUDE14_3_.step.SLDPRT,9.000000000000005e-08,9.000000000000005e-11,1000.0,0.031249999998632604,0.03315000000000074,0.04496591891765547,8.175000000000005e-15,8.175000000000007e-15,1.3500000000000036e-15,5.25907246353936e-33,-3.432651921540769e-26,-4.732182406324591e-29,0.031099999998630085,0.03300000000000073,0.044465918917654716,0.031399999998635124,0.03330000000000075,0.04546591891765623,0.03199999999863216,0.03460500000000071,0.04486591891765169,-1.0,-5.029526624968158e-12,-3.959491365800047e-14,3.9594913658035175e-14,-6.899695950825058e-15,-1.0,5.029526624968158e-12,-1.0,6.899695951024203e-15
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1/MIRROR2.step-1,4,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1,MIRROR2.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\MIRROR2.step.SLDPRT,1.9829215584327092e-05,1.9829215584327092e-08,1000.0,0.031999999998611105,0.034605000000000684,0.04067996303564358,3.276148769588079e-11,9.874280266586138e-11,6.758772285165386e-11,2.6130392703531128e-24,1.7515818922508274e-22,-2.042133097576707e-25,0.028649999998598945,0.034255000000000535,0.03826591891763484,0.03534999999862211,0.03495500000000083,0.04286591891766854,0.03199999999863216,0.03460500000000071,0.04486591891765169,-1.0,-5.029526624968158e-12,-3.959491365800047e-14,3.9594913658035175e-14,-6.899695950825058e-15,-1.0,5.029526624968158e-12,-1.0,6.899695951024203e-15
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1/BOSS-EXTRUDE14_12_.step-1,4,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1,BOSS-EXTRUDE14_12_.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\BOSS-EXTRUDE14_12_.step.SLDPRT,9.000000000000006e-08,9.000000000000006e-11,1000.0,0.0322499999986326,0.0331500000000007,0.04496591891765044,8.175000000000005e-15,8.175000000000004e-15,1.3500000000000016e-15,8.940423568762036e-32,-3.43265192154077e-26,-4.7195606318410965e-29,0.03209999999863008,0.03300000000000069,0.044465918917649686,0.032399999998635125,0.03330000000000071,0.0454659189176512,0.03199999999863216,0.03460500000000071,0.04486591891765169,-1.0,-5.029526624968158e-12,-3.959491365800047e-14,3.9594913658035175e-14,-6.899695950825058e-15,-1.0,5.029526624968158e-12,-1.0,6.899695951024203e-15
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1/BOSS-EXTRUDE7_3_.step-1,4,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1,BOSS-EXTRUDE7_3_.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\BOSS-EXTRUDE7_3_.step.SLDPRT,8.370110881296529e-07,8.370110881296529e-10,1000.0,0.03099999999861181,0.034605000000000725,0.040820801211293216,1.0054333545919936e-12,9.723766410418337e-13,4.5413075961994885e-14,-1.3083728478898951e-27,-4.8284435129110934e-24,-6.413089155939667e-27,0.03084999999860228,0.034230000000000704,0.03892858629551396,0.031149999998621343,0.03498000000000075,0.04271301612707247,0.03199999999863216,0.03460500000000071,0.04486591891765169,-1.0,-5.029526624968158e-12,-3.959491365800047e-14,3.9594913658035175e-14,-6.899695950825058e-15,-1.0,5.029526624968158e-12,-1.0,6.899695951024203e-15
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1/BOSS-EXTRUDE14_2_.step-1,4,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1,BOSS-EXTRUDE14_2_.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\BOSS-EXTRUDE14_2_.step.SLDPRT,1.8000000000000005e-07,1.8000000000000005e-10,1000.0,0.029549999998632604,0.03315000000000081,0.04496591891766402,1.635000000000001e-14,2.0400000000000092e-14,6.750000000000087e-15,1.5970727529959053e-28,-4.828345559969394e-26,-9.392841423989463e-29,0.029249999998630084,0.03300000000000079,0.04446591891766251,0.029849999998635125,0.03330000000000083,0.045465918917665535,0.03199999999863216,0.03460500000000071,0.04486591891765169,-1.0,-5.029526624968158e-12,-3.959491365800047e-14,3.9594913658035175e-14,-6.899695950825058e-15,-1.0,5.029526624968158e-12,-1.0,6.899695951024203e-15
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1/BOSS-EXTRUDE14_9_.step-1,4,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1,BOSS-EXTRUDE14_9_.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\BOSS-EXTRUDE14_9_.step.SLDPRT,9.000000000000003e-08,9.000000000000003e-11,1000.0,0.0337499999986326,0.033150000000000644,0.0449659189176429,8.175000000000004e-15,8.175000000000002e-15,1.3500000000000004e-15,8.940423568806878e-32,-3.4326550769843904e-26,-4.710620208248591e-29,0.03359999999863008,0.03300000000000063,0.04446591891764214,0.033899999998635126,0.033300000000000655,0.045465918917643657,0.03199999999863216,0.03460500000000071,0.04486591891765169,-1.0,-5.029526624968158e-12,-3.959491365800047e-14,3.9594913658035175e-14,-6.899695950825058e-15,-1.0,5.029526624968158e-12,-1.0,6.899695951024203e-15
R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1/BOSS-EXTRUDE14_8_.step-1,4,R6Cart Assembly v2-1/Seeed Studio XIAO-ESP32-C3.step-1/USB TYPE C PORT.step-1/USB TYPE C PORT (1).step-1,BOSS-EXTRUDE14_8_.step.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\BOSS-EXTRUDE14_8_.step.SLDPRT,1.8000000000000005e-07,1.8000000000000005e-10,1000.0,0.0344499999986326,0.033150000000000616,0.044965918917639375,1.6350000000000007e-14,2.0400000000000003e-14,6.7500000000000004e-15,1.6071701725826874e-28,-4.828358181743919e-26,-9.421240416577925e-29,0.03414999999863008,0.0330000000000006,0.04446591891763786,0.03474999999863512,0.033300000000000635,0.04546591891764089,0.03199999999863216,0.03460500000000071,0.04486591891765169,-1.0,-5.029526624968158e-12,-3.959491365800047e-14,3.9594913658035175e-14,-6.899695950825058e-15,-1.0,5.029526624968158e-12,-1.0,6.899695951024203e-15
